id,abbrevtype,accountbasednumber,actualshipdate,altsalestotal,amountunbilled,applypickdecomposition,approvalstatus,balsegstatus,billingaddress,billingstatus,closedate,completeddatetime,createdby,createddate,createddatetime,cseg_customendcusto,cseg_customrecharge,cseg_customregion,currency,custbody_10184_customer_entity_bank,custbody_11187_pref_entity_bank,custbody_11724_bank_fee,custbody_11724_pay_bank_fees,custbody_15529_emp_entity_bank,custbody_15529_vendor_entity_bank,custbody_15699_exclude_from_ep_process,custbody_15889_cust_refund_entity_bank,custbody_2663_reference_num,custbody_4110_customregnum,custbody_9997_autocash_assertion_field,custbody_9997_is_for_ep_dd,custbody_9997_is_for_ep_eft,custbody_9997_pfa_record,custbody_actualduedate,custbody_adjustment_journal,custbody_cash_register,custbody_clientapprovalstatus,custbody_clientnominalaccount,custbody_clientnominaldescription,custbody_collectionnote,custbody_collector,custbody_counterparty_vat,custbody_country_of_origin,custbody_createdby,custbody_customerrefundclientapprover,custbody_date_lsa,custbody_date_of_taxable_supply,custbody_datescanned,custbody_delivery_terms,custbody_eex_country,custbody_entitybankaccname,custbody_entitybankaccno,custbody_entitybanksortcode,custbody_entitybic,custbody_entityiban,custbody_fam_jrn_is_reversal,custbody_fam_jrn_reversal_date,custbody_fam_jrn_reversal_no,custbody_fam_lp_asset,custbody_fam_lp_assetdesc,custbody_fam_lp_assetprop,custbody_fam_lp_company,custbody_fam_lp_contract,custbody_fam_lp_contractnum,custbody_fam_lp_financelease,custbody_fam_lp_gainonmod,custbody_fam_lp_intexpense,custbody_fam_lp_leaseliability,custbody_fam_lp_rightofuse,custbody_fam_lp_startdate,custbody_fam_lp_totalinterest,custbody_fam_lp_totalleaseliab,custbody_fam_lp_totalleasepayment,custbody_fam_lp_totalnpv,custbody_fam_lp_totalprincipal,custbody_fam_specdeprjrn_shortage,custbody_fam_specdeprjrn_specialdepr,custbody_fhlapproavalstatus,custbody_glm_cs_permission,custbody_glm_csv_reference,custbody_glm_reference,custbody_includeinnextpaymentbatch,custbody_initiatorrole,custbody_itr_doc_number,custbody_itr_nexus,custbody_journaltype,custbody_link_lsa,custbody_link_name_lsa,custbody_matchignexception,custbody_mode_of_transport,custbody_nextapproverrole,custbody_nexus_notc,custbody_nondeductible_processed,custbody_nondeductible_ref_genjrnl,custbody_nondeductible_ref_tran,custbody_notc,custbody_pollenrsmref,custbody_quotereference,custbody_recordchanged,custbody_refno_originvoice,custbody_regime_code,custbody_regime_code_of_supply,custbody_rejectionreason,custbody_report_timestamp,custbody_salesordernumber,custbody_sas_journal_total,custbody_scannedby,custbody_sequencenumber,custbody_svb_aba_validations_passed,custbody_svb_allocation_journal,custbody_svb_bill_amount_based,custbody_svb_distribute_taxes,custbody_svb_error_logs,custbody_svb_run_aba_server_side,custbody_svb_sched_in_process,custbody_svb_schedule_is_intercompany,custbody_svb_vb_to_bell_dist_sched,custbody_svb_vend_bill_link,custbody_transaction_region,custbody_updateinitiator,custbody_voidingjournal,customform,customtype,daysopen,daysoverduesearch,discountdate,duedate,email,employee,enddate,entity,entitystatus,exchangerate,expectedclosedate,externalid,fax,firmed,fob,foreignamountpaid,foreignamountpaidnopost,foreignamountunpaid,foreignpaymentamountunused,foreignpaymentamountused,foreignpaymentamountusednopost,foreigntotal,fulfillmenttype,fxaltsalestotal,fxnetaltsalestotal,includeinforecast,incoterm,isfinchrg,isreversal,journaltype,lastmodifiedby,lastmodifieddate,linkedtrackingnumberlist,memdoc,memo,memorized,message,needsbill,netaltsalestotal,nextapprover,nextbilldate,nexus,number,ordpicked,ordreceived,otherrefnum,parentexpensealloc,partner,paymenthold,paymentmethod,paymentoption,posting,postingperiod,prevdate,printedpickingticket,probability,recordtype,releaseddatetime,reversal,reversaldate,reversaldefer,revision,shipcarrier,shipcomplete,shipdate,shipmethod,shippingaddress,source,sourcetransaction,startdate,status,terms,title,tobeemailed,tobefaxed,tobeprinted,tosubsidiary,trackingnumberlist,trandate,trandisplayname,tranid,transactionnumber,type,typebaseddocumentnumber,userevenuearrangement,visibletocustomer,void,voided,website,_fivetran_deleted,_fivetran_synced,openingbalancetransaction
43137,BILL,null,null,null,null,null,2,5,null,F,2022-11-14 00:00:00,null,6,2022-12-06 15:08:58,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2022-03-04 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,06/12/2022 07:08:56,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,285,255,null,2022-03-04 00:00:00,null,null,null,535,null,1,null,132594579,null,null,null,114.95,0,0,null,null,null,-114.95,null,null,null,F,null,F,F,null,6,2022-12-06 15:24:25,null,null,null,F,null,F,null,null,null,1,132594579,F,null,null,null,null,F,null,null,T,133,2022-02-02 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,2,null,F,F,F,null,null,2022-02-02 00:00:00,Bill #132594579,132594579,VENDBILL4956,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
43496,BILLPMT,535,null,null,null,null,null,5,null,F,2021-09-10 00:00:00,null,6,2022-12-06 15:24:57,null,null,null,null,1,null,null,null,F,null,null,null,null,null,null,null,null,F,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,113,-1,0,null,null,null,null,null,null,532,null,1,null,VENBILLPAY112022-217,null,null,null,null,null,null,0,31.25,0,-31.25,null,null,null,F,null,F,F,null,6,2022-12-06 15:24:57,null,null,null,F,null,F,null,null,null,1,535,F,null,null,null,null,F,null,null,T,133,2022-11-23 00:00:00,F,null,vendorpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,Y,null,null,F,F,F,null,null,2022-11-23 00:00:00,Bill Payment #535,535,VENDPYMT6052,VendPymt,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
59366,BILLPMT,450,null,null,null,null,null,5,null,F,2023-09-01 00:00:00,null,7,2023-10-10 15:39:19,null,null,null,null,1,null,null,null,F,null,null,null,null,null,null,null,null,F,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,113,-1,0,null,null,null,null,null,null,1920,null,1,null,null,null,null,null,null,null,null,0,3118.9,0,-3118.9,null,null,null,F,null,F,F,null,7,2023-10-10 15:39:19,null,null,"Bond Street House , 15-16 New Bond Street & 13 - 14 & 14a Clifford Street - TPE/23The10179 - 14 June 2023 to 31 May 2024.",F,null,F,null,null,null,1,450,F,null,null,null,null,F,null,null,T,198,2023-09-11 00:00:00,F,null,vendorpayment,null,null,null,null,null,null,null,null,null,null,null,null,null,Y,null,null,F,F,F,null,null,2023-09-11 00:00:00,Bill Payment #450,450,VENDPYMT6756,VendPymt,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
67775,BILLPMT,962,null,null,null,null,null,5,null,F,2023-08-08 00:00:00,null,1860,2024-02-21 16:37:30,null,null,null,null,1,null,null,null,F,null,null,null,null,null,null,null,null,F,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,113,-1,0,null,null,null,null,null,null,532,null,1,null,VENBILLPAY012024-099,null,null,null,null,null,null,0,73.51,0,-73.51,null,null,null,F,null,F,F,null,1860,2024-02-21 16:37:30,null,null,null,F,null,F,null,null,null,1,962,F,null,null,null,null,F,null,null,T,244,2024-01-31 00:00:00,F,null,vendorpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,Y,null,null,F,F,F,null,null,2024-01-31 00:00:00,Bill Payment #962,962,VENDPYMT7012,VendPymt,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
24619,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,1315,2022-01-23 15:05:03,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,23/01/2022 07:05:03,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,6,2022-01-24 12:49:55,null,null,Client Recoverable HY21,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,111,2021-07-20 00:00:00,F,null,journalentry,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2021-07-20 00:00:00,Journal #IncomeHY21-102,IncomeHY21-102,JOURNAL1260,Journal,IncomeHY21-102,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
45466,BILL,null,null,null,null,null,2,5,null,F,2023-01-17 00:00:00,null,6,2023-03-06 09:18:04,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2023-01-14 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,06/03/2023 01:18:03,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,33,3,null,2023-01-14 00:00:00,null,null,null,532,null,1,null,286360926/22,null,null,null,172.31,0,0,null,null,null,-172.31,null,null,null,F,null,F,F,null,6,2023-03-06 10:46:08,null,null,null,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,188,2022-12-15 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,2,null,F,F,F,null,null,2022-12-15 00:00:00,Bill #286360926/22,286360926/22,VENDBILL5114,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
62493,INV,null,null,null,null,null,null,5,null,F,2023-11-07 00:00:00,null,6,2023-12-12 15:36:05,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,12/12/2023 07:36:05,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,112,-1,37,37,null,2023-10-01 00:00:00,null,null,null,1944,null,1,null,340173,null,null,null,12849.28,null,0,null,null,null,12849.28,null,null,null,F,null,F,F,null,6,2023-12-12 16:02:18,null,null,Rent (C) 01/10/23 to 31/10/23,F,null,F,null,null,null,1,340173,F,null,null,null,null,F,null,null,T,201,2023-10-01 00:00:00,F,null,invoice,null,null,null,null,null,null,F,2023-12-12 00:00:00,null,13328,CSV,null,null,B,2,null,F,F,F,null,null,2023-10-01 00:00:00,Invoice #340173,340173,CUSTINVC3731,CustInvc,340173,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
33846,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,1728,2022-06-16 15:24:17,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,16/06/2022 08:24:16,null,4500,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,1728,2022-06-16 15:24:17,null,null,DLA Piper Development advice  55007040,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,125,2022-05-17 00:00:00,F,null,journalentry,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,T,null,null,2022-05-17 00:00:00,Journal #MAY22CASHBOOK53,MAY22CASHBOOK53,JOURNAL2333,Journal,MAY22CASHBOOK53,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
28002,PMT,null,null,null,null,null,null,5,null,F,2021-12-25 00:00:00,null,6,2022-03-22 10:48:03,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,2,null,null,null,null,null,null,632,null,1,null,INCPAYM122-78,null,null,null,null,null,null,0,16000,0,16000,null,null,null,F,null,F,F,null,6,2022-03-23 11:16:05,null,null,null,F,null,F,null,null,null,1,1389,F,null,null,null,null,F,null,null,T,120,2021-12-23 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2021-12-23 00:00:00,Payment #1389,1389,CUSTPYMT1389,CustPymt,1389,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
41968,PMT,null,null,null,null,null,null,5,null,F,2022-09-29 00:00:00,null,6,2022-11-11 11:28:26,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,0,null,null,null,null,null,null,1738,null,1,null,INCPAYPAY102022-090,null,null,null,null,null,null,0,59721.9,0,59721.9,null,null,null,F,null,F,F,null,6,2022-11-11 11:28:26,null,null,null,F,null,F,null,null,null,1,2210,F,null,null,null,null,F,null,null,T,132,2022-10-14 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2022-10-14 00:00:00,Payment #2210,2210,CUSTPYMT2210,CustPymt,2210,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
60675,BILLPMT,466,null,null,null,null,null,5,null,F,2023-10-02 00:00:00,null,7,2023-11-13 17:02:36,null,null,null,null,1,null,null,null,F,null,null,null,null,null,null,null,null,F,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,113,-1,0,null,null,null,null,null,null,1824,null,1,null,October23CASHBOOK16,null,null,null,null,null,null,0,1800,0,-1800,null,null,null,F,null,F,F,null,7,2023-11-13 17:02:36,null,null,null,F,null,F,null,null,null,1,466,F,null,null,null,null,F,null,null,T,200,2023-10-24 00:00:00,F,null,vendorpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,Y,null,null,F,F,F,null,null,2023-10-24 00:00:00,Bill Payment #466,466,VENDPYMT6772,VendPymt,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
23209,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,814,2022-01-21 10:44:23,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,21/01/2022 02:44:23,null,10800,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,814,2022-01-21 10:52:29,null,null,null,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,111,2021-07-30 00:00:00,F,null,journalentry,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2021-07-30 00:00:00,Journal #JUL2021GBP86,JUL2021GBP86,JOURNAL360,Journal,JUL2021GBP86,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
82338,BILL,null,null,null,null,null,2,5,null,F,2024-10-25 00:00:00,null,2021,2024-12-23 09:15:35,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,23/12/2024 01:15:35,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,122,92,null,2024-07-25 00:00:00,null,null,null,546,null,1,null,101845-A,null,null,null,570,0,0,null,null,null,-570,null,null,null,F,null,F,F,null,2021,2024-12-23 10:56:50,null,null,null,F,null,F,null,-1,null,1,0,F,null,null,null,null,F,null,null,T,256,2024-06-25 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,2,null,F,F,F,null,null,2024-06-25 00:00:00,Bill #101845-A,101845-A,VENDBILL6844,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
63191,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,6,2023-12-12 16:15:46,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,T,null,null,null,null,12/12/2023 8:15:0,null,3828661.58,null,0,null,null,null,null,null,null,null,null,null,null,null,null,2,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,6,2023-12-12 16:15:46,null,null,Surplus deposit account closure,F,null,F,null,null,null,1,1182,F,null,null,null,null,F,null,null,T,201,2023-11-30 00:00:00,F,null,journalentry,null,null,null,null,null,null,null,null,null,null,null,null,null,B,null,null,F,F,T,null,null,2023-11-30 00:00:00,Journal #1182,1182,JOURNAL3908,Journal,1182,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
54374,PMT,null,null,null,null,null,null,5,null,F,2023-06-24 00:00:00,null,6,2023-07-11 15:01:31,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,0,null,null,null,null,null,null,635,null,1,null,INCPAYPAY062023-066,null,null,null,null,null,null,0,10582.35,0,10582.35,null,null,null,F,null,F,F,null,6,2023-07-11 15:01:31,null,null,null,F,null,F,null,null,null,1,2835,F,null,null,null,null,F,null,null,T,194,2023-06-26 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2023-06-26 00:00:00,Payment #2835,2835,CUSTPYMT2835,CustPymt,2835,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
49360,CREDMEM,null,null,null,null,null,null,5,null,F,2020-09-01 00:00:00,null,6,2023-04-12 14:18:14,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,12/04/2023 07:18:14,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,103,-1,0,null,null,null,null,null,null,624,null,1,null,null,null,null,null,null,null,null,0,699.12,0,-699.12,null,null,null,F,null,F,F,null,6,2023-04-12 14:32:40,null,null,null,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,190,2020-09-01 00:00:00,F,null,creditmemo,null,null,null,null,null,null,F,null,null,9839,CSV,null,null,B,null,null,F,F,F,null,null,2020-09-01 00:00:00,Credit Memo #0.2,0.2,CUSTCRED567,CustCred,0.2,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
60388,BILL,null,null,null,null,null,2,5,null,F,2023-10-24 00:00:00,null,1860,2023-11-13 16:22:09,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2023-09-21 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,13/11/2023 08:22:08,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,33,33,null,2023-09-21 00:00:00,null,null,null,1017,null,1,null,334956A,null,null,null,9204.43,0,0,null,null,null,-9204.43,null,null,null,F,null,F,F,null,1860,2023-11-13 17:33:44,null,null,null,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,200,2023-09-21 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2023-09-21 00:00:00,Bill #334956A,334956A,VENDBILL5811,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
89681,BILL,null,null,null,null,null,2,5,null,F,2025-05-28 00:00:00,null,2251,2025-05-30 11:37:32,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2025-03-28 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,F,null,null,null,null,null,null,null,null,null,2,F,null,null,null,5226,null,F,null,null,null,null,30/5/2025 4:29:38,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,61,61,null,2025-03-28 00:00:00,null,null,null,1801,null,1,null,null,null,null,null,30540,0,0,null,null,null,-30540,null,null,null,F,null,F,F,null,2021,2025-06-24 12:26:07,null,null,Agreed Type 2 fees for the quarter to 20 March 2025,F,null,F,null,-1,null,1,2396952,F,null,null,null,null,F,null,null,T,265,2025-03-28 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,null,null,null,B,null,null,F,F,F,null,null,2025-03-28 00:00:00,Bill #2396952,2396952,VENDBILL7201,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
32419,INV,null,null,null,null,null,null,5,null,F,2022-04-21 00:00:00,null,6,2022-05-24 18:12:40,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,null,null,null,T,null,null,null,null,24/05/2022 11:12:40,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,112,-1,708,708,null,2020-05-13 00:00:00,null,null,null,633,null,1,null,58788,null,null,null,76.88,null,0,null,null,null,76.88,null,null,null,F,null,F,F,null,6,2022-05-25 12:09:59,null,null,Property and terrorism insuran 25/03/20 to 31/05/20,F,null,F,null,null,null,1,58788,F,null,null,null,null,F,null,null,T,124,2020-05-13 00:00:00,F,null,invoice,null,null,null,null,null,FedEx/USPS/More,F,2022-05-24 00:00:00,null,4842,CSV,null,null,B,2,null,F,F,F,null,null,2020-05-13 00:00:00,Invoice #58788,58788,CUSTINVC2038,CustInvc,58788,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
76732,BILL,null,null,null,null,null,2,5,null,F,2024-07-19 00:00:00,null,1860,2024-08-09 14:24:35,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2024-06-19 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,09/08/2024 07:24:34,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,60,30,null,2024-06-19 00:00:00,null,null,null,564,null,1,null,E90457772004,null,null,null,142.28,0,0,null,null,null,-142.28,null,null,null,F,null,F,F,null,6,2024-08-13 09:11:39,null,null,null,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,252,2024-05-20 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,2,null,F,F,F,null,null,2024-05-20 00:00:00,Bill #E90457772004,E90457772004,VENDBILL6494,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
89799,BILLPMT,1162,null,null,null,null,null,5,null,F,2025-02-28 00:00:00,null,2021,2025-06-06 12:42:55,null,null,null,null,1,null,null,null,F,null,null,null,null,null,null,null,null,F,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,113,-1,0,null,null,null,null,null,null,1798,null,1,null,null,null,null,null,null,null,null,0,1500,0,-1500,null,null,null,F,null,F,F,null,2021,2025-06-06 12:42:56,null,null,Standard monthly retainer,F,null,F,null,null,null,1,1162,F,null,null,null,null,F,null,null,T,265,2025-04-15 00:00:00,F,null,vendorpayment,null,null,null,null,null,null,null,null,null,null,null,null,null,Y,null,null,F,F,F,null,null,2025-04-15 00:00:00,Bill Payment #1162,1162,VENDPYMT8118,VendPymt,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
