transaction_id,date,period,account_name,account_type,subsidiary,department,debit,credit
TXN50250,2024-04-24,Apr 2024,Salaries and Wages,Expense,France SAS,Engineering,20837.5,0.0
TXN50250,2024-04-24,Apr 2024,Sales Tax Payable,OthCurrLiab,France SAS,Engineering,0.0,20837.5
TXN50251,2024-04-20,Apr 2024,Cash - Payroll,Bank,Germany GmbH,,39298.12,0.0
TXN50251,2024-04-20,Apr 2024,Service Revenue,Income,Germany GmbH,,0.0,39298.12
TXN50252,2024-04-26,Apr 2024,Payroll Liabilities,OthCurrLiab,France SAS,Sales,18708.13,0.0
TXN50252,2024-04-26,Apr 2024,Inventory - Finished Goods,OthCurrAsset,France SAS,Sales,0.0,18708.13
TXN50253,2024-04-25,Apr 2024,Salaries and Wages,Expense,Germany GmbH,Finance,25393.88,0.0
TXN50253,2024-04-25,Apr 2024,Inventory - Finished Goods,OthCurrAsset,Germany GmbH,Finance,0.0,25393.88
TXN50254,2024-04-26,Apr 2024,Inventory - Finished Goods,OthCurrAsset,Canada Inc,Sales,43713.6,0.0
TXN50254,2024-04-26,Apr 2024,Service Revenue,Income,Canada Inc,Sales,0.0,43713.6
TXN50255,2024-04-18,Apr 2024,Payroll Liabilities,OthCurrLiab,US Headquarters,,42371.67,0.0
TXN50255,2024-04-18,Apr 2024,Cash - Operating,Bank,US Headquarters,,0.0,42371.67
TXN50256,2024-04-25,Apr 2024,Interest Expense,OthExpense,UK Operations,Marketing,22741.3,0.0
TXN50256,2024-04-25,Apr 2024,Payroll Liabilities,OthCurrLiab,UK Operations,Marketing,0.0,22741.3
TXN50257,2024-04-03,Apr 2024,Payroll Liabilities,OthCurrLiab,UK Operations,Finance,44289.17,0.0
TXN50257,2024-04-03,Apr 2024,Cash - Operating,Bank,UK Operations,Finance,0.0,44289.17
TXN50258,2024-04-13,Apr 2024,Payroll Liabilities,OthCurrLiab,Canada Inc,Marketing,12171.01,0.0
TXN50258,2024-04-13,Apr 2024,Cash - Payroll,Bank,Canada Inc,Marketing,0.0,12171.01
TXN50259,2024-04-01,Apr 2024,Interest Expense,OthExpense,Germany GmbH,Engineering,42039.23,0.0
TXN50259,2024-04-01,Apr 2024,Accounts Receivable,AcctRec,Germany GmbH,Engineering,0.0,42039.23
TXN50260,2024-04-05,Apr 2024,Interest Expense,OthExpense,US Headquarters,Marketing,45911.11,0.0
TXN50260,2024-04-05,Apr 2024,Accounts Receivable,AcctRec,US Headquarters,Marketing,0.0,45911.11
TXN50261,2024-04-25,Apr 2024,Cash - Operating,Bank,Australia Pty Ltd,Finance,22705.77,0.0
TXN50261,2024-04-25,Apr 2024,Product Sales,Income,Australia Pty Ltd,Finance,0.0,22705.77
TXN50262,2024-04-09,Apr 2024,Marketing and Advertising,Expense,UK Operations,Sales,27665.81,0.0
TXN50262,2024-04-09,Apr 2024,Payroll Liabilities,OthCurrLiab,UK Operations,Sales,0.0,27665.81
TXN50263,2024-04-04,Apr 2024,Inventory - Finished Goods,OthCurrAsset,Germany GmbH,Sales,15406.98,0.0
TXN50263,2024-04-04,Apr 2024,Interest Income,OthIncome,Germany GmbH,Sales,0.0,15406.98
TXN50264,2024-04-26,Apr 2024,Payroll Liabilities,OthCurrLiab,Canada Inc,Finance,3608.95,0.0
TXN50264,2024-04-26,Apr 2024,Prepaid Insurance,OthCurrAsset,Canada Inc,Finance,0.0,3608.95
TXN50265,2024-04-18,Apr 2024,Cash - Payroll,Bank,US Headquarters,,26011.1,0.0
TXN50265,2024-04-18,Apr 2024,Service Revenue,Income,US Headquarters,,0.0,26011.1
TXN50266,2024-04-14,Apr 2024,Salaries and Wages,Expense,US Headquarters,Operations,17964.39,0.0
TXN50266,2024-04-14,Apr 2024,Cash - Payroll,Bank,US Headquarters,Operations,0.0,17964.39
TXN50267,2024-04-17,Apr 2024,Interest Expense,OthExpense,Germany GmbH,Engineering,47693.48,0.0
TXN50267,2024-04-17,Apr 2024,Cash - Operating,Bank,Germany GmbH,Engineering,0.0,47693.48
TXN50268,2024-04-13,Apr 2024,Payroll Liabilities,OthCurrLiab,France SAS,Engineering,31965.7,0.0
TXN50268,2024-04-13,Apr 2024,Cash - Operating,Bank,France SAS,Engineering,0.0,31965.7
TXN50269,2024-04-12,Apr 2024,Cost of Goods Sold,COGS,US Headquarters,Marketing,12435.73,0.0
TXN50269,2024-04-12,Apr 2024,Accounts Payable,AcctPay,US Headquarters,Marketing,0.0,12435.73
TXN50270,2024-04-05,Apr 2024,Accounts Payable,AcctPay,US Headquarters,Marketing,27527.68,0.0
TXN50270,2024-04-05,Apr 2024,Inventory - Finished Goods,OthCurrAsset,US Headquarters,Marketing,0.0,27527.68
TXN50271,2024-04-23,Apr 2024,Inventory - Finished Goods,OthCurrAsset,France SAS,,9522.76,0.0
TXN50271,2024-04-23,Apr 2024,Product Sales,Income,France SAS,,0.0,9522.76
TXN50272,2024-04-10,Apr 2024,Payroll Liabilities,OthCurrLiab,UK Operations,Engineering,39659.91,0.0
TXN50272,2024-04-10,Apr 2024,Accounts Receivable,AcctRec,UK Operations,Engineering,0.0,39659.91
TXN50273,2024-04-17,Apr 2024,Cash - Payroll,Bank,France SAS,Operations,23933.29,0.0
TXN50273,2024-04-17,Apr 2024,Service Revenue,Income,France SAS,Operations,0.0,23933.29
TXN50274,2024-04-12,Apr 2024,Accounts Receivable,AcctRec,US Headquarters,,16930.27,0.0
TXN50274,2024-04-12,Apr 2024,Service Revenue,Income,US Headquarters,,0.0,16930.27
TXN50275,2024-04-29,Apr 2024,Payroll Liabilities,OthCurrLiab,France SAS,,22266.96,0.0
TXN50275,2024-04-29,Apr 2024,Cash - Payroll,Bank,France SAS,,0.0,22266.96
TXN50276,2024-04-16,Apr 2024,Rent Expense,Expense,Australia Pty Ltd,Finance,18683.67,0.0
TXN50276,2024-04-16,Apr 2024,Cash - Payroll,Bank,Australia Pty Ltd,Finance,0.0,18683.67
TXN50277,2024-04-24,Apr 2024,Accounts Payable,AcctPay,France SAS,Engineering,21815.05,0.0
TXN50277,2024-04-24,Apr 2024,Prepaid Insurance,OthCurrAsset,France SAS,Engineering,0.0,21815.05
TXN50278,2024-04-10,Apr 2024,Rent Expense,Expense,Germany GmbH,Engineering,4463.41,0.0
TXN50278,2024-04-10,Apr 2024,Sales Tax Payable,OthCurrLiab,Germany GmbH,Engineering,0.0,4463.41
TXN50279,2024-04-20,Apr 2024,Utilities,Expense,Australia Pty Ltd,Finance,8748.92,0.0
TXN50279,2024-04-20,Apr 2024,Cash - Operating,Bank,Australia Pty Ltd,Finance,0.0,8748.92
TXN50280,2024-05-24,May 2024,Cash - Operating,Bank,Germany GmbH,Operations,49908.45,0.0
TXN50280,2024-05-24,May 2024,Product Sales,Income,Germany GmbH,Operations,0.0,49908.45
TXN50281,2024-05-22,May 2024,Sales Tax Payable,OthCurrLiab,Australia Pty Ltd,Finance,18483.9,0.0
TXN50281,2024-05-22,May 2024,Cash - Payroll,Bank,Australia Pty Ltd,Finance,0.0,18483.9
TXN50282,2024-05-31,May 2024,Utilities,Expense,US Headquarters,Sales,42509.13,0.0
TXN50282,2024-05-31,May 2024,Cash - Operating,Bank,US Headquarters,Sales,0.0,42509.13
TXN50283,2024-05-05,May 2024,Inventory - Finished Goods,OthCurrAsset,US Headquarters,Sales,39036.51,0.0
TXN50283,2024-05-05,May 2024,Interest Income,OthIncome,US Headquarters,Sales,0.0,39036.51
TXN50284,2024-05-02,May 2024,Payroll Liabilities,OthCurrLiab,Canada Inc,Sales,34113.57,0.0
TXN50284,2024-05-02,May 2024,Inventory - Finished Goods,OthCurrAsset,Canada Inc,Sales,0.0,34113.57
TXN50285,2024-05-25,May 2024,Accounts Receivable,AcctRec,US Headquarters,Operations,7315.91,0.0
TXN50285,2024-05-25,May 2024,Interest Income,OthIncome,US Headquarters,Operations,0.0,7315.91
TXN50286,2024-05-09,May 2024,Prepaid Insurance,OthCurrAsset,UK Operations,Engineering,1782.71,0.0
TXN50286,2024-05-09,May 2024,Service Revenue,Income,UK Operations,Engineering,0.0,1782.71
TXN50287,2024-05-30,May 2024,Inventory - Finished Goods,OthCurrAsset,Canada Inc,Engineering,13457.95,0.0
TXN50287,2024-05-30,May 2024,Product Sales,Income,Canada Inc,Engineering,0.0,13457.95
TXN50288,2024-05-20,May 2024,Cost of Goods Sold,COGS,Germany GmbH,,45865.71,0.0
TXN50288,2024-05-20,May 2024,Accounts Receivable,AcctRec,Germany GmbH,,0.0,45865.71
TXN50289,2024-05-28,May 2024,Cost of Goods Sold,COGS,US Headquarters,Finance,9046.49,0.0
TXN50289,2024-05-28,May 2024,Accounts Payable,AcctPay,US Headquarters,Finance,0.0,9046.49
TXN50290,2024-05-22,May 2024,Rent Expense,Expense,Germany GmbH,,3714.48,0.0
TXN50290,2024-05-22,May 2024,Accounts Receivable,AcctRec,Germany GmbH,,0.0,3714.48
TXN50291,2024-05-23,May 2024,Marketing and Advertising,Expense,Australia Pty Ltd,,32066.15,0.0
TXN50291,2024-05-23,May 2024,Inventory - Finished Goods,OthCurrAsset,Australia Pty Ltd,,0.0,32066.15
TXN50292,2024-05-04,May 2024,Rent Expense,Expense,UK Operations,Sales,12218.44,0.0
TXN50292,2024-05-04,May 2024,Accounts Payable,AcctPay,UK Operations,Sales,0.0,12218.44
TXN50293,2024-05-15,May 2024,Accounts Receivable,AcctRec,Canada Inc,Sales,30791.44,0.0
TXN50293,2024-05-15,May 2024,Service Revenue,Income,Canada Inc,Sales,0.0,30791.44
TXN50294,2024-05-23,May 2024,Interest Expense,OthExpense,Australia Pty Ltd,Finance,26521.93,0.0
TXN50294,2024-05-23,May 2024,Cash - Payroll,Bank,Australia Pty Ltd,Finance,0.0,26521.93
TXN50295,2024-05-05,May 2024,Marketing and Advertising,Expense,Germany GmbH,,4171.17,0.0
TXN50295,2024-05-05,May 2024,Accounts Payable,AcctPay,Germany GmbH,,0.0,4171.17
TXN50296,2024-05-05,May 2024,Salaries and Wages,Expense,Canada Inc,,29595.41,0.0
TXN50296,2024-05-05,May 2024,Payroll Liabilities,OthCurrLiab,Canada Inc,,0.0,29595.41
TXN50297,2024-05-17,May 2024,Cash - Payroll,Bank,US Headquarters,Engineering,26146.06,0.0
TXN50297,2024-05-17,May 2024,Service Revenue,Income,US Headquarters,Engineering,0.0,26146.06
TXN50298,2024-05-30,May 2024,Payroll Liabilities,OthCurrLiab,Australia Pty Ltd,Sales,17628.14,0.0
TXN50298,2024-05-30,May 2024,Cash - Operating,Bank,Australia Pty Ltd,Sales,0.0,17628.14
TXN50299,2024-05-09,May 2024,Accounts Receivable,AcctRec,UK Operations,,47839.41,0.0
TXN50299,2024-05-09,May 2024,Interest Income,OthIncome,UK Operations,,0.0,47839.41
TXN50300,2024-05-18,May 2024,Marketing and Advertising,Expense,US Headquarters,Operations,32228.88,0.0
TXN50300,2024-05-18,May 2024,Accounts Receivable,AcctRec,US Headquarters,Operations,0.0,32228.88
TXN50301,2024-05-06,May 2024,Interest Expense,OthExpense,Australia Pty Ltd,Operations,36171.32,0.0
TXN50301,2024-05-06,May 2024,Cash - Operating,Bank,Australia Pty Ltd,Operations,0.0,36171.32
TXN50302,2024-05-27,May 2024,Marketing and Advertising,Expense,US Headquarters,Engineering,2750.36,0.0
TXN50302,2024-05-27,May 2024,Prepaid Insurance,OthCurrAsset,US Headquarters,Engineering,0.0,2750.36
TXN50303,2024-05-21,May 2024,Utilities,Expense,UK Operations,Operations,21121.05,0.0
TXN50303,2024-05-21,May 2024,Prepaid Insurance,OthCurrAsset,UK Operations,Operations,0.0,21121.05
TXN50304,2024-05-21,May 2024,Payroll Liabilities,OthCurrLiab,Germany GmbH,Finance,12621.46,0.0
TXN50304,2024-05-21,May 2024,Accounts Receivable,AcctRec,Germany GmbH,Finance,0.0,12621.46
TXN50305,2024-05-15,May 2024,Utilities,Expense,US Headquarters,,3465.7,0.0
TXN50305,2024-05-15,May 2024,Sales Tax Payable,OthCurrLiab,US Headquarters,,0.0,3465.7
TXN50306,2024-05-07,May 2024,Payroll Liabilities,OthCurrLiab,Germany GmbH,Operations,7611.6,0.0
TXN50306,2024-05-07,May 2024,Accounts Receivable,AcctRec,Germany GmbH,Operations,0.0,7611.6
TXN50307,2024-05-13,May 2024,Cash - Payroll,Bank,UK Operations,Marketing,25991.52,0.0
TXN50307,2024-05-13,May 2024,Service Revenue,Income,UK Operations,Marketing,0.0,25991.52
TXN50308,2024-05-04,May 2024,Accounts Receivable,AcctRec,Germany GmbH,Finance,12771.98,0.0
TXN50308,2024-05-04,May 2024,Service Revenue,Income,Germany GmbH,Finance,0.0,12771.98
TXN50309,2024-05-28,May 2024,Accounts Payable,AcctPay,Canada Inc,Finance,12789.38,0.0
TXN50309,2024-05-28,May 2024,Accounts Receivable,AcctRec,Canada Inc,Finance,0.0,12789.38
TXN50310,2024-05-30,May 2024,Utilities,Expense,Canada Inc,,15979.39,0.0
TXN50310,2024-05-30,May 2024,Sales Tax Payable,OthCurrLiab,Canada Inc,,0.0,15979.39
TXN50311,2024-05-16,May 2024,Sales Tax Payable,OthCurrLiab,Germany GmbH,Finance,1647.23,0.0
TXN50311,2024-05-16,May 2024,Inventory - Finished Goods,OthCurrAsset,Germany GmbH,Finance,0.0,1647.23
TXN50312,2024-05-31,May 2024,Accounts Receivable,AcctRec,UK Operations,Sales,29375.53,0.0
TXN50312,2024-05-31,May 2024,Service Revenue,Income,UK Operations,Sales,0.0,29375.53
TXN50313,2024-05-20,May 2024,Interest Expense,OthExpense,Australia Pty Ltd,,23794.05,0.0
TXN50313,2024-05-20,May 2024,Cash - Payroll,Bank,Australia Pty Ltd,,0.0,23794.05
TXN50314,2024-05-14,May 2024,Rent Expense,Expense,UK Operations,Marketing,36511.65,0.0
TXN50314,2024-05-14,May 2024,Cash - Operating,Bank,UK Operations,Marketing,0.0,36511.65
TXN50315,2024-05-13,May 2024,Accounts Receivable,AcctRec,US Headquarters,Operations,28309.93,0.0
TXN50315,2024-05-13,May 2024,Product Sales,Income,US Headquarters,Operations,0.0,28309.93
TXN50316,2024-05-13,May 2024,Prepaid Insurance,OthCurrAsset,Canada Inc,Finance,38338.0,0.0
TXN50316,2024-05-13,May 2024,Interest Income,OthIncome,Canada Inc,Finance,0.0,38338.0
TXN50317,2024-05-20,May 2024,Accounts Receivable,AcctRec,US Headquarters,Sales,48766.6,0.0
TXN50317,2024-05-20,May 2024,Interest Income,OthIncome,US Headquarters,Sales,0.0,48766.6
TXN50318,2024-05-31,May 2024,Marketing and Advertising,Expense,Germany GmbH,Sales,10353.37,0.0
TXN50318,2024-05-31,May 2024,Cash - Operating,Bank,Germany GmbH,Sales,0.0,10353.37
TXN50319,2024-05-02,May 2024,Sales Tax Payable,OthCurrLiab,US Headquarters,Sales,35822.8,0.0
TXN50319,2024-05-02,May 2024,Inventory - Finished Goods,OthCurrAsset,US Headquarters,Sales,0.0,35822.8
TXN50320,2024-05-05,May 2024,Payroll Liabilities,OthCurrLiab,Canada Inc,Operations,7419.16,0.0
TXN50320,2024-05-05,May 2024,Cash - Payroll,Bank,Canada Inc,Operations,0.0,7419.16
TXN50321,2024-05-13,May 2024,Marketing and Advertising,Expense,Canada Inc,,42208.8,0.0
TXN50321,2024-05-13,May 2024,Sales Tax Payable,OthCurrLiab,Canada Inc,,0.0,42208.8
TXN50322,2024-05-23,May 2024,Accounts Receivable,AcctRec,Canada Inc,Marketing,24007.18,0.0
TXN50322,2024-05-23,May 2024,Interest Income,OthIncome,Canada Inc,Marketing,0.0,24007.18
TXN50323,2024-05-04,May 2024,Sales Tax Payable,OthCurrLiab,France SAS,Operations,15730.05,0.0
TXN50323,2024-05-04,May 2024,Cash - Operating,Bank,France SAS,Operations,0.0,15730.05
TXN50324,2024-05-20,May 2024,Interest Expense,OthExpense,France SAS,Marketing,48370.0,0.0
TXN50324,2024-05-20,May 2024,Inventory - Finished Goods,OthCurrAsset,France SAS,Marketing,0.0,48370.0
TXN50325,2024-05-24,May 2024,Professional Fees,Expense,US Headquarters,Operations,24282.21,0.0
TXN50325,2024-05-24,May 2024,Payroll Liabilities,OthCurrLiab,US Headquarters,Operations,0.0,24282.21
TXN50326,2024-05-05,May 2024,Accounts Payable,AcctPay,Australia Pty Ltd,Sales,2062.74,0.0
TXN50326,2024-05-05,May 2024,Cash - Payroll,Bank,Australia Pty Ltd,Sales,0.0,2062.74
TXN50327,2024-05-01,May 2024,Salaries and Wages,Expense,France SAS,Marketing,21229.62,0.0
TXN50327,2024-05-01,May 2024,Payroll Liabilities,OthCurrLiab,France SAS,Marketing,0.0,21229.62
TXN50328,2024-05-17,May 2024,Cost of Goods Sold,COGS,Canada Inc,Finance,43704.48,0.0
TXN50328,2024-05-17,May 2024,Accounts Receivable,AcctRec,Canada Inc,Finance,0.0,43704.48
TXN50329,2024-05-17,May 2024,Marketing and Advertising,Expense,UK Operations,Operations,16589.95,0.0
TXN50329,2024-05-17,May 2024,Payroll Liabilities,OthCurrLiab,UK Operations,Operations,0.0,16589.95
TXN50330,2024-05-11,May 2024,Accounts Receivable,AcctRec,UK Operations,Finance,45650.15,0.0
TXN50330,2024-05-11,May 2024,Interest Income,OthIncome,UK Operations,Finance,0.0,45650.15
TXN50331,2024-05-25,May 2024,Marketing and Advertising,Expense,Australia Pty Ltd,,32343.8,0.0
TXN50331,2024-05-25,May 2024,Sales Tax Payable,OthCurrLiab,Australia Pty Ltd,,0.0,32343.8
TXN50332,2024-05-07,May 2024,Accounts Receivable,AcctRec,UK Operations,Marketing,28125.29,0.0
TXN50332,2024-05-07,May 2024,Service Revenue,Income,UK Operations,Marketing,0.0,28125.29
TXN50333,2024-05-23,May 2024,Accounts Receivable,AcctRec,UK Operations,,35396.92,0.0
TXN50333,2024-05-23,May 2024,Interest Income,OthIncome,UK Operations,,0.0,35396.92
TXN50334,2024-05-30,May 2024,Marketing and Advertising,Expense,Australia Pty Ltd,Marketing,14745.57,0.0
TXN50334,2024-05-30,May 2024,Payroll Liabilities,OthCurrLiab,Australia Pty Ltd,Marketing,0.0,14745.57
TXN50335,2024-05-29,May 2024,Payroll Liabilities,OthCurrLiab,France SAS,Marketing,47753.14,0.0
TXN50335,2024-05-29,May 2024,Cash - Operating,Bank,France SAS,Marketing,0.0,47753.14
TXN50336,2024-05-10,May 2024,Rent Expense,Expense,Australia Pty Ltd,Engineering,17644.99,0.0
TXN50336,2024-05-10,May 2024,Sales Tax Payable,OthCurrLiab,Australia Pty Ltd,Engineering,0.0,17644.99
TXN50337,2024-05-07,May 2024,Rent Expense,Expense,UK Operations,Operations,13921.07,0.0
TXN50337,2024-05-07,May 2024,Accounts Receivable,AcctRec,UK Operations,Operations,0.0,13921.07
TXN50338,2024-05-04,May 2024,Prepaid Insurance,OthCurrAsset,Canada Inc,,29548.11,0.0
TXN50338,2024-05-04,May 2024,Product Sales,Income,Canada Inc,,0.0,29548.11
TXN50339,2024-05-21,May 2024,Inventory - Finished Goods,OthCurrAsset,UK Operations,Engineering,5459.8,0.0
TXN50339,2024-05-21,May 2024,Product Sales,Income,UK Operations,Engineering,0.0,5459.8
TXN50340,2024-05-22,May 2024,Accounts Payable,AcctPay,UK Operations,Engineering,48243.68,0.0
TXN50340,2024-05-22,May 2024,Inventory - Finished Goods,OthCurrAsset,UK Operations,Engineering,0.0,48243.68
TXN50341,2024-05-21,May 2024,Rent Expense,Expense,France SAS,Finance,32701.67,0.0
TXN50341,2024-05-21,May 2024,Accounts Payable,AcctPay,France SAS,Finance,0.0,32701.67
TXN50342,2024-05-10,May 2024,Prepaid Insurance,OthCurrAsset,Australia Pty Ltd,Engineering,45442.88,0.0
TXN50342,2024-05-10,May 2024,Product Sales,Income,Australia Pty Ltd,Engineering,0.0,45442.88
TXN50343,2024-05-18,May 2024,Cash - Payroll,Bank,Australia Pty Ltd,,42591.49,0.0
TXN50343,2024-05-18,May 2024,Service Revenue,Income,Australia Pty Ltd,,0.0,42591.49
TXN50344,2024-05-29,May 2024,Inventory - Finished Goods,OthCurrAsset,UK Operations,Engineering,49860.0,0.0
TXN50344,2024-05-29,May 2024,Product Sales,Income,UK Operations,Engineering,0.0,49860.0
TXN50345,2024-05-30,May 2024,Prepaid Insurance,OthCurrAsset,Australia Pty Ltd,Marketing,43898.79,0.0
TXN50345,2024-05-30,May 2024,Interest Income,OthIncome,Australia Pty Ltd,Marketing,0.0,43898.79
TXN50346,2024-05-04,May 2024,Marketing and Advertising,Expense,Germany GmbH,Marketing,22990.28,0.0
TXN50346,2024-05-04,May 2024,Sales Tax Payable,OthCurrLiab,Germany GmbH,Marketing,0.0,22990.28
TXN50347,2024-05-29,May 2024,Cash - Operating,Bank,UK Operations,Operations,23667.03,0.0
TXN50347,2024-05-29,May 2024,Service Revenue,Income,UK Operations,Operations,0.0,23667.03
TXN50348,2024-05-06,May 2024,Cost of Goods Sold,COGS,Australia Pty Ltd,Finance,32590.12,0.0
TXN50348,2024-05-06,May 2024,Accounts Payable,AcctPay,Australia Pty Ltd,Finance,0.0,32590.12
TXN50349,2024-05-26,May 2024,Prepaid Insurance,OthCurrAsset,Germany GmbH,Operations,33882.86,0.0
TXN50349,2024-05-26,May 2024,Interest Income,OthIncome,Germany GmbH,Operations,0.0,33882.86
TXN50350,2024-06-29,Jun 2024,Cash - Operating,Bank,France SAS,Finance,26006.39,0.0
TXN50350,2024-06-29,Jun 2024,Product Sales,Income,France SAS,Finance,0.0,26006.39
TXN50351,2024-06-05,Jun 2024,Inventory - Finished Goods,OthCurrAsset,France SAS,Marketing,46823.36,0.0
TXN50351,2024-06-05,Jun 2024,Product Sales,Income,France SAS,Marketing,0.0,46823.36
TXN50352,2024-06-15,Jun 2024,Cost of Goods Sold,COGS,Germany GmbH,Marketing,15446.32,0.0
TXN50352,2024-06-15,Jun 2024,Prepaid Insurance,OthCurrAsset,Germany GmbH,Marketing,0.0,15446.32
TXN50353,2024-06-21,Jun 2024,Utilities,Expense,Germany GmbH,,12196.98,0.0
TXN50353,2024-06-21,Jun 2024,Prepaid Insurance,OthCurrAsset,Germany GmbH,,0.0,12196.98
TXN50354,2024-06-06,Jun 2024,Sales Tax Payable,OthCurrLiab,France SAS,,25374.76,0.0
TXN50354,2024-06-06,Jun 2024,Accounts Receivable,AcctRec,France SAS,,0.0,25374.76
TXN50355,2024-06-23,Jun 2024,Prepaid Insurance,OthCurrAsset,US Headquarters,,45848.45,0.0
TXN50355,2024-06-23,Jun 2024,Product Sales,Income,US Headquarters,,0.0,45848.45
TXN50356,2024-06-08,Jun 2024,Marketing and Advertising,Expense,UK Operations,Finance,8082.69,0.0
TXN50356,2024-06-08,Jun 2024,Accounts Payable,AcctPay,UK Operations,Finance,0.0,8082.69
TXN50357,2024-06-14,Jun 2024,Interest Expense,OthExpense,Australia Pty Ltd,Operations,45683.45,0.0
TXN50357,2024-06-14,Jun 2024,Inventory - Finished Goods,OthCurrAsset,Australia Pty Ltd,Operations,0.0,45683.45
TXN50358,2024-06-25,Jun 2024,Accounts Payable,AcctPay,UK Operations,,37859.61,0.0
TXN50358,2024-06-25,Jun 2024,Prepaid Insurance,OthCurrAsset,UK Operations,,0.0,37859.61
TXN50359,2024-06-15,Jun 2024,Accounts Payable,AcctPay,Canada Inc,,18408.35,0.0
TXN50359,2024-06-15,Jun 2024,Cash - Operating,Bank,Canada Inc,,0.0,18408.35
TXN50360,2024-06-27,Jun 2024,Salaries and Wages,Expense,Canada Inc,Operations,10506.76,0.0
TXN50360,2024-06-27,Jun 2024,Accounts Payable,AcctPay,Canada Inc,Operations,0.0,10506.76
TXN50361,2024-06-28,Jun 2024,Prepaid Insurance,OthCurrAsset,Canada Inc,Finance,6253.88,0.0
TXN50361,2024-06-28,Jun 2024,Service Revenue,Income,Canada Inc,Finance,0.0,6253.88
TXN50362,2024-06-03,Jun 2024,Marketing and Advertising,Expense,Canada Inc,Finance,40530.26,0.0
TXN50362,2024-06-03,Jun 2024,Payroll Liabilities,OthCurrLiab,Canada Inc,Finance,0.0,40530.26
TXN50363,2024-06-15,Jun 2024,Rent Expense,Expense,Canada Inc,Engineering,28160.46,0.0
TXN50363,2024-06-15,Jun 2024,Cash - Operating,Bank,Canada Inc,Engineering,0.0,28160.46
TXN50364,2024-06-13,Jun 2024,Cost of Goods Sold,COGS,Germany GmbH,Engineering,37417.32,0.0
TXN50364,2024-06-13,Jun 2024,Payroll Liabilities,OthCurrLiab,Germany GmbH,Engineering,0.0,37417.32
TXN50365,2024-06-12,Jun 2024,Cash - Operating,Bank,Australia Pty Ltd,Engineering,27287.59,0.0
TXN50365,2024-06-12,Jun 2024,Service Revenue,Income,Australia Pty Ltd,Engineering,0.0,27287.59
TXN50366,2024-06-02,Jun 2024,Inventory - Finished Goods,OthCurrAsset,Germany GmbH,Finance,9409.08,0.0
TXN50366,2024-06-02,Jun 2024,Service Revenue,Income,Germany GmbH,Finance,0.0,9409.08
TXN50367,2024-06-29,Jun 2024,Payroll Liabilities,OthCurrLiab,France SAS,Finance,43546.2,0.0
TXN50367,2024-06-29,Jun 2024,Cash - Operating,Bank,France SAS,Finance,0.0,43546.2
TXN50368,2024-06-22,Jun 2024,Accounts Payable,AcctPay,Australia Pty Ltd,Operations,7083.0,0.0
TXN50368,2024-06-22,Jun 2024,Cash - Payroll,Bank,Australia Pty Ltd,Operations,0.0,7083.0
TXN50369,2024-06-18,Jun 2024,Accounts Payable,AcctPay,France SAS,Operations,6803.68,0.0
TXN50369,2024-06-18,Jun 2024,Cash - Operating,Bank,France SAS,Operations,0.0,6803.68
TXN50370,2024-06-10,Jun 2024,Utilities,Expense,France SAS,,36095.15,0.0
TXN50370,2024-06-10,Jun 2024,Inventory - Finished Goods,OthCurrAsset,France SAS,,0.0,36095.15
TXN50371,2024-06-08,Jun 2024,Cash - Operating,Bank,France SAS,Marketing,8178.51,0.0
TXN50371,2024-06-08,Jun 2024,Product Sales,Income,France SAS,Marketing,0.0,8178.51
TXN50372,2024-06-26,Jun 2024,Accounts Payable,AcctPay,Australia Pty Ltd,Finance,30938.7,0.0
TXN50372,2024-06-26,Jun 2024,Cash - Payroll,Bank,Australia Pty Ltd,Finance,0.0,30938.7
TXN50373,2024-06-07,Jun 2024,Professional Fees,Expense,US Headquarters,Engineering,29900.24,0.0
TXN50373,2024-06-07,Jun 2024,Cash - Operating,Bank,US Headquarters,Engineering,0.0,29900.24
TXN50374,2024-06-08,Jun 2024,Cash - Payroll,Bank,Australia Pty Ltd,Engineering,20412.13,0.0
TXN50374,2024-06-08,Jun 2024,Product Sales,Income,Australia Pty Ltd,Engineering,0.0,20412.13
TXN50375,2024-06-05,Jun 2024,Sales Tax Payable,OthCurrLiab,Canada Inc,Marketing,12091.0,0.0
TXN50375,2024-06-05,Jun 2024,Accounts Receivable,AcctRec,Canada Inc,Marketing,0.0,12091.0
TXN50376,2024-06-19,Jun 2024,Cash - Payroll,Bank,Canada Inc,,41009.93,0.0
TXN50376,2024-06-19,Jun 2024,Interest Income,OthIncome,Canada Inc,,0.0,41009.93
TXN50377,2024-06-17,Jun 2024,Prepaid Insurance,OthCurrAsset,UK Operations,Finance,15374.8,0.0
TXN50377,2024-06-17,Jun 2024,Interest Income,OthIncome,UK Operations,Finance,0.0,15374.8
TXN50378,2024-06-30,Jun 2024,Cost of Goods Sold,COGS,UK Operations,,34098.13,0.0
TXN50378,2024-06-30,Jun 2024,Accounts Payable,AcctPay,UK Operations,,0.0,34098.13
TXN50379,2024-06-21,Jun 2024,Inventory - Finished Goods,OthCurrAsset,Australia Pty Ltd,Finance,39397.33,0.0
TXN50379,2024-06-21,Jun 2024,Service Revenue,Income,Australia Pty Ltd,Finance,0.0,39397.33
TXN50380,2024-06-05,Jun 2024,Salaries and Wages,Expense,Germany GmbH,Finance,9602.01,0.0
